name1, name2, next, seconds, duration, process, trigger
,[A] Kernel,[A] in permissive mode,0.0000000,0.0090000,
,[A] in permissive mode,[KB] trace_init_flags_sys_exit,0.0090000,0.0786410,SELinux
,[KB] tc_filter_init,[KE] tc_filter_init,0.2352420,0.0000120
,[KE] tc_filter_init,[KB] tc_action_init,0.2352540,0.0000110
,[KB] tc_action_init,[KE] tc_action_init,0.2352650,0.0000100
,[KE] tc_action_init,[KB] genl_init,0.2352750,0.0000110
,[KB] genl_init,[KE] genl_init,0.2352860,0.0000240
,[KE] genl_init,[KB] sysfs_ipv4_init,0.2353100,0.0000130
,[KB] sysfs_ipv4_init,[KE] sysfs_ipv4_init,0.2353230,0.0000250
,[KE] sysfs_ipv4_init,[KB] ipv4_netfilter_init,0.2353480,0.0000140
,[KB] ipv4_netfilter_init,[KE] ipv4_netfilter_init,0.2353620,0.0000120
,[KE] ipv4_netfilter_init,[KB] cfg80211_init,0.2353740,0.0000170
,[KB] cfg80211_init,[KE] cfg80211_init,0.2353910,0.0002180
,[KE] cfg80211_init,[KB] wireless_nlevent_init,0.2356090,0.0000170
,[KB] wireless_nlevent_init,[KE] wireless_nlevent_init,0.2356260,0.0000140
,[KE] wireless_nlevent_init,[KB] rfkill_init,0.2356400,0.0000130
,[KB] rfkill_init,[KE] rfkill_init,0.2356530,0.0000680
,[KE] rfkill_init,[KB] watchdog_init,0.2357210,0.0000130
,[KB] watchdog_init,[KE] watchdog_init,0.2357340,0.0000230
,[KE] watchdog_init,[KB] nmi_warning_debugfs,0.2357570,0.0005140
,[KB] nmi_warning_debugfs,[KE] nmi_warning_debugfs,0.2362710,0.0000190
,[KE] nmi_warning_debugfs,[KB] hpet_late_init,0.2362900,0.0000160
,[KB] hpet_late_init,[KE] hpet_late_init,0.2363060,0.0000100
,[KE] hpet_late_init,[KB] init_amd_nbs,0.2363160,0.0000140
,[KB] init_amd_nbs,[KE] init_amd_nbs,0.2363300,0.0000440
,[KE] init_amd_nbs,[KB] clocksource_done_booting,0.2363740,0.0000150
,[KB] clocksource_done_booting,[KE] clocksource_done_booting,0.2363890,0.0000600
,[KE] clocksource_done_booting,[KB] ftrace_init_tracefs,0.2364490,0.0000140
,[KB] ftrace_init_tracefs,[KE] ftrace_init_tracefs,0.2364630,0.0000680
,[KE] ftrace_init_tracefs,[KB] tracer_init_tracefs,0.2365310,0.0000130
,[KB] tracer_init_tracefs,[KE] tracer_init_tracefs,0.2365440,0.0022070
,[KE] tracer_init_tracefs,[KB] init_trace_printk_function_export,0.2387510,0.0000140
,[KB] init_trace_printk_function_export,[KE] init_trace_printk_function_export,0.2387650,0.0000170
,[KE] init_trace_printk_function_export,[KB] init_graph_tracefs,0.2387820,0.0000120
,[KB] init_graph_tracefs,[KE] init_graph_tracefs,0.2387940,0.0000160
,[KE] init_graph_tracefs,[KB] event_trace_init,0.2388100,0.0000130
,[KB] event_trace_init,[KE] event_trace_init,0.2388230,0.0220810
,[KE] event_trace_init,[KB] init_kprobe_trace,0.2609040,0.0000240
,[KB] init_kprobe_trace,[KE] init_kprobe_trace,0.2609280,0.0000260
,[KE] init_kprobe_trace,[KB] init_uprobe_trace,0.2609540,0.0000120
,[KB] init_uprobe_trace,[KE] init_uprobe_trace,0.2609660,0.0000160
,[KE] init_uprobe_trace,[KB] init_pipe_fs,0.2609820,0.0000150
,[KB] init_pipe_fs,[KE] init_pipe_fs,0.2609970,0.0000510
,[KE] init_pipe_fs,[KB] inotify_user_setup,0.2610480,0.0000150
,[KB] inotify_user_setup,[KE] inotify_user_setup,0.2610630,0.0000180
,[KE] inotify_user_setup,[KB] eventpoll_init,0.2610810,0.0000150
,[KB] eventpoll_init,[KE] eventpoll_init,0.2610960,0.0000140
,[KE] eventpoll_init,[KB] anon_inode_init,0.2611100,0.0000140
,[KB] anon_inode_init,[KE] anon_inode_init,0.2611240,0.0000290
,[KE] anon_inode_init,[KB] proc_cmdline_init,0.2611530,0.0000120
,[KB] proc_cmdline_init,[KE] proc_cmdline_init,0.2611650,0.0000160
,[KE] proc_cmdline_init,[KB] proc_consoles_init,0.2611810,0.0000120
,[KB] proc_consoles_init,[KE] proc_consoles_init,0.2611930,0.0000110
,[KE] proc_consoles_init,[KB] proc_cpuinfo_init,0.2612040,0.0000120
,[KB] proc_cpuinfo_init,[KE] proc_cpuinfo_init,0.2612160,0.0000100
,[KE] proc_cpuinfo_init,[KB] proc_devices_init,0.2612260,0.0000100
,[KB] proc_devices_init,[KE] proc_devices_init,0.2612360,0.0000130
,[KE] proc_devices_init,[KB] proc_interrupts_init,0.2612490,0.0000110
,[KB] proc_interrupts_init,[KE] proc_interrupts_init,0.2612600,0.0000120
,[KE] proc_interrupts_init,[KB] proc_loadavg_init,0.2612720,0.0000110
,[KB] proc_loadavg_init,[KE] proc_loadavg_init,0.2612830,0.0000110
,[KE] proc_loadavg_init,[KB] proc_meminfo_init,0.2612940,0.0000130
,[KB] proc_meminfo_init,[KE] proc_meminfo_init,0.2613070,0.0000120
,[KE] proc_meminfo_init,[KB] proc_stat_init,0.2613190,0.0000120
,[KB] proc_stat_init,[KE] proc_stat_init,0.2613310,0.0000140
,[KE] proc_stat_init,[KB] proc_uptime_init,0.2613450,0.0000110
,[KB] proc_uptime_init,[KE] proc_uptime_init,0.2613560,0.0000110
,[KE] proc_uptime_init,[KB] proc_version_init,0.2613670,0.0000110
,[KB] proc_version_init,[KE] proc_version_init,0.2613780,0.0000130
,[KE] proc_version_init,[KB] proc_softirqs_init,0.2613910,0.0000130
,[KB] proc_softirqs_init,[KE] proc_softirqs_init,0.2614040,0.0000110
,[KE] proc_softirqs_init,[KB] proc_kcore_init,0.2614150,0.0000120
,[KB] proc_kcore_init,[KE] proc_kcore_init,0.2614270,0.0000190
,[KE] proc_kcore_init,[KB] proc_kmsg_init,0.2614460,0.0000110
,[KB] proc_kmsg_init,[KE] proc_kmsg_init,0.2614570,0.0000130
,[KE] proc_kmsg_init,[KB] proc_page_init,0.2614700,0.0000160
,[KB] proc_page_init,[KE] proc_page_init,0.2614860,0.0000130
,[KE] proc_page_init,[KB] init_ramfs_fs,0.2614990,0.0000130
,[KB] init_ramfs_fs,[KE] init_ramfs_fs,0.2615120,0.0000120
,[KE] init_ramfs_fs,[KB] blk_scsi_ioctl_init,0.2615240,0.0000150
,[KB] blk_scsi_ioctl_init,[KE] blk_scsi_ioctl_init,0.2615390,0.0000110
,[KE] blk_scsi_ioctl_init,[KB] dynamic_debug_init_debugfs,0.2615500,0.0000100
,[KB] dynamic_debug_init_debugfs,[KE] dynamic_debug_init_debugfs,0.2615600,0.0000230
,[KE] dynamic_debug_init_debugfs,[KB] simplefb_init,0.2615830,0.0000130
,[KB] simplefb_init,[KE] simplefb_init,0.2615960,0.0000710
,[KE] simplefb_init,[KB] acpi_event_init,0.2616670,0.0000130
,[KB] acpi_event_init,[KE] acpi_event_init,0.2616800,0.0000320
,[KE] acpi_event_init,[KB] pnp_system_init,0.2617120,0.0000120
,[KB] pnp_system_init,[KE] pnp_system_init,0.2617240,0.0000310
,[KE] pnp_system_init,[KB] pnpacpi_init,0.2617550,0.0000140
,[KB] pnpacpi_init,[KE] pnpacpi_init,0.2617690,0.0012620
,[KE] pnpacpi_init,[KB] serial_m3110_init,0.2630310,0.0000140
,[KB] serial_m3110_init,[KE] serial_m3110_init,0.2630450,0.0000390
,[KE] serial_m3110_init,[KB] chr_dev_init,0.2630840,0.0000150
,[KB] chr_dev_init,[KE] chr_dev_init,0.2630990,0.0004240
,[KE] chr_dev_init,[KB] firmware_class_init,0.2635230,0.0000140
,[KB] firmware_class_init,[KE] firmware_class_init,0.2635370,0.0000260
,[KE] firmware_class_init,[KB] pxa2xx_spi_pci_init,0.2635630,0.0000130
,[KB] pxa2xx_spi_pci_init,[KE] pxa2xx_spi_pci_init,0.2635760,0.0019300
,[KE] pxa2xx_spi_pci_init,[KB] dw_i2c_init_driver,0.2655060,0.0000180
,[KB] dw_i2c_init_driver,[KE] dw_i2c_init_driver,0.2655240,0.0406090
,[KE] dw_i2c_init_driver,[KB] thermal_init,0.3061330,0.0000200
,[KB] thermal_init,[KE] thermal_init,0.3061530,0.0000460
,[KE] thermal_init,[KB] cpufreq_gov_performance_init,0.3061990,0.0000220
,[KB] cpufreq_gov_performance_init,[KE] cpufreq_gov_performance_init,0.3062210,0.0000130
,[KE] cpufreq_gov_performance_init,[KB] cpufreq_gov_dbs_init,0.3062340,0.0000110
,[KB] cpufreq_gov_dbs_init,[KE] cpufreq_gov_dbs_init,0.3062450,0.0000110
,[KE] cpufreq_gov_dbs_init,[KB] init_acpi_pm_clocksource,0.3062560,0.0000120
,[KB] init_acpi_pm_clocksource,[KE] init_acpi_pm_clocksource,0.3062680,0.0045710
,[KE] init_acpi_pm_clocksource,[KB] intel_pmc_ipc_init,0.3108390,0.0000130
,[KB] intel_pmc_ipc_init,[KE] intel_pmc_ipc_init,0.3108520,0.0002870
,[KE] intel_pmc_ipc_init,[KB] pcibios_assign_resources,0.3111390,0.0000170
,[KB] pcibios_assign_resources,[KE] pcibios_assign_resources,0.3111560,0.0008220
,[KE] pcibios_assign_resources,[KB] sysctl_core_init,0.3119780,0.0000120
,[KB] sysctl_core_init,[KE] sysctl_core_init,0.3119900,0.0000290
,[KE] sysctl_core_init,[KB] eth_offload_init,0.3120190,0.0000120
,[KB] eth_offload_init,[KE] eth_offload_init,0.3120310,0.0000110
,[KE] eth_offload_init,[KB] inet_init,0.3120420,0.0000130
,[KB] inet_init,[KE] inet_init,0.3120550,0.0015380
,[KE] inet_init,[KB] ipv4_offload_init,0.3135930,0.0000200
,[KB] ipv4_offload_init,[KE] ipv4_offload_init,0.3136130,0.0000140
,[KE] ipv4_offload_init,[KB] af_unix_init,0.3136270,0.0000120
,[KB] af_unix_init,[KE] af_unix_init,0.3136390,0.0000410
,[KE] af_unix_init,[KB] ipv6_offload_init,0.3136800,0.0000140
,[KB] ipv6_offload_init,[KE] ipv6_offload_init,0.3136940,0.0000120
,[KE] ipv6_offload_init,[KB] pci_apply_final_quirks,0.3137060,0.0000140
,[KB] pci_apply_final_quirks,[KE] pci_apply_final_quirks,0.3137200,0.0007220
,[KE] pci_apply_final_quirks,[KB] acpi_reserve_resources,0.3144420,0.0000140
,[KB] acpi_reserve_resources,[KE] acpi_reserve_resources,0.3144560,0.0000170
,[KE] acpi_reserve_resources,[KB] populate_rootfs,0.3144730,0.0000210
,[KB] populate_rootfs,[KE] populate_rootfs,0.3144940,0.0000200
,[KE] populate_rootfs,[KB] pci_iommu_init,0.3145140,0.0000130
,[KB] pci_iommu_init,[KE] pci_iommu_init,0.3145270,0.0001950
,[KE] pci_iommu_init,[KB] intel_punit_ipc_init,0.3147220,0.0000140
,[KB] intel_punit_ipc_init,[KE] intel_punit_ipc_init,0.3147360,0.0001200
,[KE] intel_punit_ipc_init,[KB] ia32_binfmt_init,0.3148560,0.0005100
,[KB] ia32_binfmt_init,[KE] ia32_binfmt_init,0.3153660,0.0000180
,[KE] ia32_binfmt_init,[KB] register_kernel_offset_dumper,0.3153840,0.0000120
,[KB] register_kernel_offset_dumper,[KE] register_kernel_offset_dumper,0.3153960,0.0000120
,[KE] register_kernel_offset_dumper,[KB] i8259A_init_ops,0.3154080,0.0000110
,[KB] i8259A_init_ops,[KE] i8259A_init_ops,0.3154190,0.0000130
,[KE] i8259A_init_ops,[KB] init_tsc_clocksource,0.3154320,0.0000130
,[KB] init_tsc_clocksource,[KE] init_tsc_clocksource,0.3154450,0.0000270
,[KE] init_tsc_clocksource,[KB] add_rtc_cmos,0.3154720,0.0000340
,[KB] add_rtc_cmos,[KE] add_rtc_cmos,0.3155060,0.0000140
,[KE] add_rtc_cmos,[KB] i8237A_init_ops,0.3155200,0.0000150
,[KB] i8237A_init_ops,[KE] i8237A_init_ops,0.3155350,0.0000100
,[KE] i8237A_init_ops,[KB] amd_uncore_init,0.3155450,0.0000140
,[KB] amd_uncore_init,[KE] amd_uncore_init,0.3155590,0.0000110
,[KE] amd_uncore_init,[KB] rapl_pmu_init,0.3155700,0.0000150
,[KB] rapl_pmu_init,[KE] rapl_pmu_init,0.3155850,0.0000120
,[KE] rapl_pmu_init,[KB] intel_cqm_init,0.3155970,0.0000140
,[KB] intel_cqm_init,[KE] intel_cqm_init,0.3156110,0.0000120
,[KE] intel_cqm_init,[KB] cstate_pmu_init,0.3156230,0.0000140
,[KB] cstate_pmu_init,[KE] cstate_pmu_init,0.3156370,0.0000130
,[KE] cstate_pmu_init,[KB] intel_uncore_init,0.3156500,0.0000130
,[KB] intel_uncore_init,[KE] intel_uncore_init,0.3156630,0.0000220
,[KE] intel_uncore_init,[KB] msr_init,0.3156850,0.0000130
,[KB] msr_init,[KE] msr_init,0.3156980,0.0000170
,[KE] msr_init,[KB] thermal_throttle_init_device,0.3157150,0.0000130
,[KB] thermal_throttle_init_device,[KE] thermal_throttle_init_device,0.3157280,0.0000440
,[KE] thermal_throttle_init_device,[KB] amd_ibs_init,0.3157720,0.0000110
,[KB] amd_ibs_init,[KE] amd_ibs_init,0.3157830,0.0000120
,[KE] amd_ibs_init,[KB] msr_init,0.3157950,0.0000120
,[KB] msr_init,[KE] msr_init,0.3158070,0.0002150
,[KE] msr_init,[KB] cpuid_init,0.3160220,0.0000140
,[KB] cpuid_init,[KE] cpuid_init,0.3160360,0.0001920
,[KE] cpuid_init,[KB] ioapic_init_ops,0.3162280,0.0000160
,[KB] ioapic_init_ops,[KE] ioapic_init_ops,0.3162440,0.0000130
,[KE] ioapic_init_ops,[KB] add_pcspkr,0.3162570,0.0000130
,[KB] add_pcspkr,[KE] add_pcspkr,0.3162700,0.0000720
,[KE] add_pcspkr,[KB] start_periodic_check_for_corruption,0.3163420,0.0000160
,[KB] start_periodic_check_for_corruption,[KE] start_periodic_check_for_corruption,0.3163580,0.0000240
,[KE] start_periodic_check_for_corruption,[KB] sysfb_init,0.3163820,0.0000380
,[KB] sysfb_init,[KE] sysfb_init,0.3164200,0.0000570
,[KE] sysfb_init,[KB] audit_classes_init,0.3164770,0.0000160
,[KB] audit_classes_init,[KE] audit_classes_init,0.3164930,0.0000210
,[KE] audit_classes_init,[KB] aes_init,0.3165140,0.0000130
,[KB] aes_init,[KE] aes_init,0.3165270,0.0000970
,[KE] aes_init,[KB] init,0.3166240,0.0000130
,[KB] init,[KE] init,0.3166370,0.0002960
,[KE] init,[KB] init,0.3169330,0.0000130
,[KB] init,[KE] init,0.3169460,0.0000770
,[KE] init,[KB] init,0.3170230,0.0000140
,[KB] init,[KE] init,0.3170370,0.0003220
,[KE] init,[KB] crc32c_intel_mod_init,0.3173590,0.0000130
,[KB] crc32c_intel_mod_init,[KE] crc32c_intel_mod_init,0.3173720,0.0000760
,[KE] crc32c_intel_mod_init,[KB] sha1_ssse3_mod_init,0.3174480,0.0000130
,[KB] sha1_ssse3_mod_init,[KE] sha1_ssse3_mod_init,0.3174610,0.0001400
,[KE] sha1_ssse3_mod_init,[KB] sha256_ssse3_mod_init,0.3176010,0.0000120
,[KB] sha256_ssse3_mod_init,[KE] sha256_ssse3_mod_init,0.3176130,0.0002760
,[KE] sha256_ssse3_mod_init,[KB] sha512_ssse3_mod_init,0.3178890,0.0000120
,[KB] sha512_ssse3_mod_init,[KE] sha512_ssse3_mod_init,0.3179010,0.0001390
,[KE] sha512_ssse3_mod_init,[KB] crct10dif_intel_mod_init,0.3180400,0.0000130
,[KB] crct10dif_intel_mod_init,[KE] crct10dif_intel_mod_init,0.3180530,0.0000770
,[KE] crct10dif_intel_mod_init,[KB] twofish_init,0.3181300,0.0000150
,[KB] twofish_init,[KE] twofish_init,0.3181450,0.0000190
,[KE] twofish_init,[KB] pmc_atom_init,0.3181640,0.0000120
,[KB] pmc_atom_init,[KE] pmc_atom_init,0.3181760,0.0000350
,[KE] pmc_atom_init,[KB] iosf_mbi_init,0.3182110,0.0000110
,[KB] iosf_mbi_init,[KE] iosf_mbi_init,0.3182220,0.0000730
,[KE] iosf_mbi_init,[KB] proc_execdomains_init,0.3182950,0.0000130
,[KB] proc_execdomains_init,[KE] proc_execdomains_init,0.3183080,0.0000170
,[KE] proc_execdomains_init,[KB] ioresources_init,0.3183250,0.0000130
,[KB] ioresources_init,[KE] ioresources_init,0.3183380,0.0000150
,[KE] ioresources_init,[KB] init_sched_debug_procfs,0.3183530,0.0000120
,[KB] init_sched_debug_procfs,[KE] init_sched_debug_procfs,0.3183650,0.0000150
,[KE] init_sched_debug_procfs,[KB] suspend_time_syscore_init,0.3183800,0.0000160
,[KB] suspend_time_syscore_init,[KE] suspend_time_syscore_init,0.3183960,0.0000100
,[KE] suspend_time_syscore_init,[KB] irq_pm_init_ops,0.3184060,0.0000130
,[KB] irq_pm_init_ops,[KE] irq_pm_init_ops,0.3184190,0.0000120
,[KE] irq_pm_init_ops,[KB] init_posix_timers,0.3184310,0.0000130
,[KB] init_posix_timers,[KE] init_posix_timers,0.3184440,0.0000160
,[KE] init_posix_timers,[KB] init_posix_cpu_timers,0.3184600,0.0000190
,[KB] init_posix_cpu_timers,[KE] init_posix_cpu_timers,0.3184790,0.0000110
,[KE] init_posix_cpu_timers,[KB] timekeeping_init_ops,0.3184900,0.0000130
,[KB] timekeeping_init_ops,[KE] timekeeping_init_ops,0.3185030,0.0000120
,[KE] timekeeping_init_ops,[KB] init_clocksource_sysfs,0.3185150,0.0000120
,[KB] init_clocksource_sysfs,[KE] init_clocksource_sysfs,0.3185270,0.0001030
,[KE] init_clocksource_sysfs,[KB] init_timer_list_procfs,0.3186300,0.0000130
,[KB] init_timer_list_procfs,[KE] init_timer_list_procfs,0.3186430,0.0000160
,[KE] init_timer_list_procfs,[KB] alarmtimer_init,0.3186590,0.0000120
,[KB] alarmtimer_init,[KE] alarmtimer_init,0.3186710,0.0001140
,[KE] alarmtimer_init,[KB] clockevents_init_sysfs,0.3187850,0.0000170
,[KB] clockevents_init_sysfs,[KE] clockevents_init_sysfs,0.3188020,0.0002510
,[KE] clockevents_init_sysfs,[KB] init_tstats_procfs,0.3190530,0.0000160
,[KB] init_tstats_procfs,[KE] init_tstats_procfs,0.3190690,0.0000120
,[KE] init_tstats_procfs,[KB] futex_init,0.3190810,0.0000130
,[KB] futex_init,[KE] futex_init,0.3190940,0.0000430
,[KE] futex_init,[KB] proc_dma_init,0.3191370,0.0000110
,[KB] proc_dma_init,[KE] proc_dma_init,0.3191480,0.0000130
,[KE] proc_dma_init,[KB] proc_modules_init,0.3191610,0.0000130
,[KB] proc_modules_init,[KE] proc_modules_init,0.3191740,0.0000140
,[KE] proc_modules_init,[KB] kallsyms_init,0.3191880,0.0000120
,[KB] kallsyms_init,[KE] kallsyms_init,0.3192000,0.0000120
,[KE] kallsyms_init,[KB] pid_namespaces_init,0.3192120,0.0000130
,[KB] pid_namespaces_init,[KE] pid_namespaces_init,0.3192250,0.0000380
,[KE] pid_namespaces_init,[KB] audit_init,0.3192630,0.0000140
,[KB] audit_init,[KE] audit_init,0.3192770,0.0000710
,[KE] audit_init,[KB] audit_watch_init,0.3193480,0.0000140
,[KB] audit_watch_init,[KE] audit_watch_init,0.3193620,0.0000120
,[KE] audit_watch_init,[KB] audit_fsnotify_init,0.3193740,0.0000130
,[KB] audit_fsnotify_init,[KE] audit_fsnotify_init,0.3193870,0.0000120
,[KE] audit_fsnotify_init,[KB] audit_tree_init,0.3193990,0.0000130
,[KB] audit_tree_init,[KE] audit_tree_init,0.3194120,0.0000120
,[KE] audit_tree_init,[KB] init_kprobes,0.3194240,0.0000130
,[KB] init_kprobes,[KE] init_kprobes,0.3194370,0.0001100
,[KE] init_kprobes,[KB] utsname_sysctl_init,0.3195470,0.0000150
,[KB] utsname_sysctl_init,[KE] utsname_sysctl_init,0.3195620,0.0000240
,[KE] utsname_sysctl_init,[KB] init_tracepoints,0.3195860,0.0000130
,[KB] init_tracepoints,[KE] init_tracepoints,0.3195990,0.0000110
,[KE] init_tracepoints,[KB] init_lstats_procfs,0.3196100,0.0000150
,[KB] init_lstats_procfs,[KE] init_lstats_procfs,0.3196250,0.0000120
,[KE] init_lstats_procfs,[KB] init_blk_tracer,0.3196370,0.0000140
,[KB] init_blk_tracer,[KE] init_blk_tracer,0.3196510,0.0000340
,[KE] init_blk_tracer,[KB] perf_event_sysfs_init,0.3196850,0.0000130
,[KB] perf_event_sysfs_init,[KE] perf_event_sysfs_init,0.3196980,0.0003810
,[KE] perf_event_sysfs_init,[KB] init_uprobes,0.3200790,0.0000120
,[KB] init_uprobes,[KE] init_uprobes,0.3200910,0.0000130
,[KE] init_uprobes,[KB] system_trusted_keyring_init,0.3201040,0.0000120
,[KB] system_trusted_keyring_init,[KE] system_trusted_keyring_init,0.3201160,0.0000370
,[KE] system_trusted_keyring_init,[KB] kswapd_init,0.3201530,0.0000130
,[KB] kswapd_init,[KE] kswapd_init,0.3201660,0.0000830
,[KE] kswapd_init,[KB] extfrag_debug_init,0.3202490,0.0000110
,[KB] extfrag_debug_init,[KE] extfrag_debug_init,0.3202600,0.0000290
,[KE] extfrag_debug_init,[KB] setup_vmstat,0.3202890,0.0000110
,[KB] setup_vmstat,[KE] setup_vmstat,0.3203000,0.0001100
,[KE] setup_vmstat,[KB] mm_compute_batch_init,0.3204100,0.0000130
,[KB] mm_compute_batch_init,[KE] mm_compute_batch_init,0.3204230,0.0000110
,[KE] mm_compute_batch_init,[KB] slab_proc_init,0.3204340,0.0000120
,[KB] slab_proc_init,[KE] slab_proc_init,0.3204460,0.0000130
,[KE] slab_proc_init,[KB] workingset_init,0.3204590,0.0000120
,[KB] workingset_init,[KE] workingset_init,0.3204710,0.0000160
,[KE] workingset_init,[KB] proc_vmalloc_init,0.3204870,0.0000160
,[KB] proc_vmalloc_init,[KE] proc_vmalloc_init,0.3205030,0.0000130
,[KE] proc_vmalloc_init,[KB] hugetlb_init,0.3205160,0.0000130
,[KB] hugetlb_init,[KE] hugetlb_init,0.3205290,0.0000410
,[KE] hugetlb_init,[KB] slab_proc_init,0.3205700,0.0000130
,[KB] slab_proc_init,[KE] slab_proc_init,0.3205830,0.0000100
,[KE] slab_proc_init,[KB] cpucache_init,0.3205930,0.0000140
,[KB] cpucache_init,[KE] cpucache_init,0.3206070,0.0000120
,[KE] cpucache_init,[KB] zs_init,0.3206190,0.0000130
,[KB] zs_init,[KE] zs_init,0.3206320,0.0000130
,[KE] zs_init,[KB] fcntl_init,0.3206450,0.0000150
,[KB] fcntl_init,[KE] fcntl_init,0.3206600,0.0000110
,[KE] fcntl_init,[KB] proc_filesystems_init,0.3206710,0.0000150
,[KB] proc_filesystems_init,[KE] proc_filesystems_init,0.3206860,0.0000130
,[KE] proc_filesystems_init,[KB] start_dirtytime_writeback,0.3206990,0.0000130
,[KB] start_dirtytime_writeback,[KE] start_dirtytime_writeback,0.3207120,0.0000120
,[KE] start_dirtytime_writeback,[KB] dio_init,0.3207240,0.0000130
,[KB] dio_init,[KE] dio_init,0.3207370,0.0000140
,[KE] dio_init,[KB] fsnotify_mark_init,0.3207510,0.0000130
,[KB] fsnotify_mark_init,[KE] fsnotify_mark_init,0.3207640,0.0000550
,[KE] fsnotify_mark_init,[KB] dnotify_init,0.3208190,0.0000260
,[KB] dnotify_init,[KE] dnotify_init,0.3208450,0.0000160
,[KE] dnotify_init,[KB] fanotify_user_setup,0.3208610,0.0000120
,[KB] fanotify_user_setup,[KE] fanotify_user_setup,0.3208730,0.0000490
,[KE] fanotify_user_setup,[KB] aio_setup,0.3209220,0.0000150
,[KB] aio_setup,[KE] aio_setup,0.3209370,0.0000360
,[KE] aio_setup,[KB] proc_locks_init,0.3209730,0.0000170
,[KB] proc_locks_init,[KE] proc_locks_init,0.3209900,0.0000140
,[KE] proc_locks_init,[KB] init_sys32_ioctl,0.3210040,0.0000140
,[KB] init_sys32_ioctl,[KE] init_sys32_ioctl,0.3210180,0.0001110
,[KE] init_sys32_ioctl,[KB] init_mbcache,0.3211290,0.0000140
,[KB] init_mbcache,[KE] init_mbcache,0.3211430,0.0000110
,[KE] init_mbcache,[KB] dquot_init,0.3211540,0.0000130
,[KB] dquot_init,[KE] dquot_init,0.3211670,0.0000570
,[KE] dquot_init,[KB] init_v2_quota_format,0.3212240,0.0000120
,[KB] init_v2_quota_format,[KE] init_v2_quota_format,0.3212360,0.0000110
,[KE] init_v2_quota_format,[KB] quota_init,0.3212470,0.0000120
,[KB] quota_init,[KE] quota_init,0.3212590,0.0000240
,[KE] quota_init,[KB] init_devpts_fs,0.3212830,0.0000120
,[KB] init_devpts_fs,[KE] init_devpts_fs,0.3212950,0.0000370
,[KE] init_devpts_fs,[KB] ext4_init_fs,0.3213320,0.0000160
,[KB] ext4_init_fs,[KE] ext4_init_fs,0.3213480,0.0000860
,[KE] ext4_init_fs,[KB] journal_init,0.3214340,0.0000190
,[KB] journal_init,[KE] journal_init,0.3214530,0.0000530
,[KE] journal_init,[KB] init_hugetlbfs_fs,0.3215060,0.0000150
,[KB] init_hugetlbfs_fs,[KE] init_hugetlbfs_fs,0.3215210,0.0000470
,[KE] init_hugetlbfs_fs,[KB] init_fat_fs,0.3215680,0.0000130
,[KB] init_fat_fs,[KE] init_fat_fs,0.3215810,0.0000390
,[KE] init_fat_fs,[KB] init_vfat_fs,0.3216200,0.0000120
,[KB] init_vfat_fs,[KE] init_vfat_fs,0.3216320,0.0000130
,[KE] init_vfat_fs,[KB] init_msdos_fs,0.3216450,0.0000130
,[KB] init_msdos_fs,[KE] init_msdos_fs,0.3216580,0.0000120
,[KE] init_msdos_fs,[KB] init_nls_cp437,0.3216700,0.0000110
,[KB] init_nls_cp437,[KE] init_nls_cp437,0.3216810,0.0000130
,[KE] init_nls_cp437,[KB] init_nls_ascii,0.3216940,0.0000110
,[KB] init_nls_ascii,[KE] init_nls_ascii,0.3217050,0.0000110
,[KE] init_nls_ascii,[KB] init_nls_iso8859_1,0.3217160,0.0000130
,[KB] init_nls_iso8859_1,[KE] init_nls_iso8859_1,0.3217290,0.0000100
,[KE] init_nls_iso8859_1,[KB] init_nls_utf8,0.3217390,0.0000120
,[KB] init_nls_utf8,[KE] init_nls_utf8,0.3217510,0.0000110
,[KE] init_nls_utf8,[KB] fuse_init,0.3217620,0.0000130
,[KB] fuse_init,[KE] fuse_init,0.3217750,0.0001030
,[KE] fuse_init,[KB] init_pstore_fs,0.3218780,0.0000150
,[KB] init_pstore_fs,[KE] init_pstore_fs,0.3218930,0.0000140
,[KE] init_pstore_fs,[KB] init_mqueue_fs,0.3219070,0.0000140
,[KB] init_mqueue_fs,[KE] init_mqueue_fs,0.3219210,0.0000490
,[KE] init_mqueue_fs,[KB] key_proc_init,0.3219700,0.0000180
,[KB] key_proc_init,[KE] key_proc_init,0.3219880,0.0000150
,[KE] key_proc_init,[KB] big_key_init,0.3220030,0.0000130
,[KB] big_key_init,[KE] big_key_init,0.3220160,0.0000230
,[KE] big_key_init,[KB] selinux_nf_ip_init,0.3220390,0.0000130
,[KB] selinux_nf_ip_init,[KE] selinux_nf_ip_init,0.3220520,0.0003590
,[KE] selinux_nf_ip_init,[KB] init_sel_fs,0.3224110,0.0000130
,[KB] init_sel_fs,[KE] init_sel_fs,0.3224240,0.0001330
,[KE] init_sel_fs,[KB] selnl_init,0.3225570,0.0000130
,[KB] selnl_init,[KE] selnl_init,0.3225700,0.0000180
,[KE] selnl_init,[KB] sel_netif_init,0.3225880,0.0000130
,[KB] sel_netif_init,[KE] sel_netif_init,0.3226010,0.0000150
,[KE] sel_netif_init,[KB] sel_netnode_init,0.3226160,0.0000120
,[KB] sel_netnode_init,[KE] sel_netnode_init,0.3226280,0.0000130
,[KE] sel_netnode_init,[KB] sel_netport_init,0.3226410,0.0000130
